partner_name,team,partnership,winner,loser
JP Faulkner- R Dravid,team_Rajasthan Royals,4,winner_Rajasthan Royals,loser_Chennai Super Kings
R Dravid- SV Samson,team_Rajasthan Royals,1,winner_Rajasthan Royals,loser_Chennai Super Kings
R Dravid- SR Watson,team_Rajasthan Royals,26,winner_Rajasthan Royals,loser_Chennai Super Kings
SR Watson- STR Binny,team_Rajasthan Royals,93,winner_Rajasthan Royals,loser_Chennai Super Kings
BJ Hodge- STR Binny,team_Rajasthan Royals,6,winner_Rajasthan Royals,loser_Chennai Super Kings
CA Pujara- CH Gayle,team_Royal Challengers Bangalore,21,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
CH Gayle- V Kohli,team_Royal Challengers Bangalore,31,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
AB de Villiers- CH Gayle,team_Royal Challengers Bangalore,24,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
AB de Villiers- MC Henriques,team_Royal Challengers Bangalore,25,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
MC Henriques- SS Tiwary,team_Royal Challengers Bangalore,1,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
MC Henriques- R Vinay Kumar,team_Royal Challengers Bangalore,6,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
R Rampaul- R Vinay Kumar,team_Royal Challengers Bangalore,4,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
A Mithun- R Vinay Kumar,team_Royal Challengers Bangalore,2,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
M Kartik- R Vinay Kumar,team_Royal Challengers Bangalore,4,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
JD Unadkat- R Vinay Kumar,team_Royal Challengers Bangalore,3,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
G Gambhir- MS Bisla,team_Kolkata Knight Riders,3,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
G Gambhir- JH Kallis,team_Kolkata Knight Riders,31,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
JH Kallis- YK Pathan,team_Kolkata Knight Riders,30,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
JH Kallis- MK Tiwary,team_Kolkata Knight Riders,35,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
MK Tiwary- RN ten Doeschate,team_Kolkata Knight Riders,7,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
R Bhatia- RN ten Doeschate,team_Kolkata Knight Riders,13,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
PA Patel- S Dhawan,team_Sunrisers Hyderabad,41,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
GH Vihari- PA Patel,team_Sunrisers Hyderabad,5,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
CL White- PA Patel,team_Sunrisers Hyderabad,18,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
BB Samantray- PA Patel,team_Sunrisers Hyderabad,0,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
DJG Sammy- PA Patel,team_Sunrisers Hyderabad,1,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
KV Sharma- PA Patel,team_Sunrisers Hyderabad,42,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
NLTC Perera- PA Patel,team_Sunrisers Hyderabad,48,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
DW Steyn- NLTC Perera,team_Sunrisers Hyderabad,8,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
AC Gilchrist- Mandeep Singh,team_Kings XI Punjab,9,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
AC Gilchrist- SE Marsh,team_Kings XI Punjab,44,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
AC Gilchrist- LA Pomersbach,team_Kings XI Punjab,0,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
DA Miller- LA Pomersbach,team_Kings XI Punjab,6,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
LA Pomersbach- R Sathish,team_Kings XI Punjab,51,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
LA Pomersbach- PP Chawla,team_Kings XI Punjab,1,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
LA Pomersbach- P Kumar,team_Kings XI Punjab,4,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
Harmeet Singh- LA Pomersbach,team_Kings XI Punjab,5,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
LA Pomersbach- P Awana,team_Kings XI Punjab,7,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
LA Pomersbach- Sandeep Sharma (1),team_Kings XI Punjab,1,winner_Sunrisers Hyderabad,loser_Kings XI Punjab
AJ Finch- RV Uthappa,team_Pune Warriors,14,winner_Mumbai Indians,loser_Pune Warriors
MK Pandey- RV Uthappa,team_Pune Warriors,12,winner_Mumbai Indians,loser_Pune Warriors
MK Pandey- Yuvraj Singh,team_Pune Warriors,59,winner_Mumbai Indians,loser_Pune Warriors
AD Mathews- Yuvraj Singh,team_Pune Warriors,1,winner_Mumbai Indians,loser_Pune Warriors
AM Nayar- Yuvraj Singh,team_Pune Warriors,0,winner_Mumbai Indians,loser_Pune Warriors
AM Nayar- KW Richardson,team_Pune Warriors,14,winner_Mumbai Indians,loser_Pune Warriors
AM Nayar- Parvez Rasool,team_Pune Warriors,10,winner_Mumbai Indians,loser_Pune Warriors
B Kumar- Parvez Rasool,team_Pune Warriors,3,winner_Mumbai Indians,loser_Pune Warriors
DR Smith- SR Tendulkar,team_Mumbai Indians,3,winner_Mumbai Indians,loser_Pune Warriors
KD Karthik- SR Tendulkar,team_Mumbai Indians,25,winner_Mumbai Indians,loser_Pune Warriors
KD Karthik- RG Sharma,team_Mumbai Indians,14,winner_Mumbai Indians,loser_Pune Warriors
AT Rayudu- RG Sharma,team_Mumbai Indians,54,winner_Mumbai Indians,loser_Pune Warriors
GJ Maxwell- RG Sharma,team_Mumbai Indians,19,winner_Mumbai Indians,loser_Pune Warriors
GJ Maxwell- Harbhajan Singh,team_Mumbai Indians,4,winner_Mumbai Indians,loser_Pune Warriors
CA Pujara- CH Gayle,team_Royal Challengers Bangalore,10,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
CA Pujara- V Kohli,team_Royal Challengers Bangalore,26,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
MC Henriques- V Kohli,team_Royal Challengers Bangalore,57,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
AB de Villiers- V Kohli,team_Royal Challengers Bangalore,94,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
DPMD Jayawardene- V Sehwag,team_Delhi Daredevils,119,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
UBT Chand- V Sehwag,team_Delhi Daredevils,24,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
DA Warner- UBT Chand,team_Delhi Daredevils,11,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
BJ Rohrer- UBT Chand,team_Delhi Daredevils,58,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
KM Jadhav- UBT Chand,team_Delhi Daredevils,11,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
IK Pathan- KM Jadhav,team_Delhi Daredevils,2,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
IK Pathan- M Morkel,team_Delhi Daredevils,44,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
IK Pathan- UT Yadav,team_Delhi Daredevils,4,winner_Royal Challengers Bangalore,loser_Delhi Daredevils
G Gambhir- MS Bisla,team_Kolkata Knight Riders,49,winner_Kolkata Knight Riders,loser_Pune Warriors
G Gambhir- JH Kallis,team_Kolkata Knight Riders,7,winner_Kolkata Knight Riders,loser_Pune Warriors
EJG Morgan- G Gambhir,team_Kolkata Knight Riders,23,winner_Kolkata Knight Riders,loser_Pune Warriors
G Gambhir- RN ten Doeschate,team_Kolkata Knight Riders,15,winner_Kolkata Knight Riders,loser_Pune Warriors
RN ten Doeschate- YK Pathan,team_Kolkata Knight Riders,7,winner_Kolkata Knight Riders,loser_Pune Warriors
MK Tiwary- RN ten Doeschate,team_Kolkata Knight Riders,38,winner_Kolkata Knight Riders,loser_Pune Warriors
MK Tiwary- R Bhatia,team_Kolkata Knight Riders,17,winner_Kolkata Knight Riders,loser_Pune Warriors
AJ Finch- RV Uthappa,team_Pune Warriors,37,winner_Kolkata Knight Riders,loser_Pune Warriors
RV Uthappa- Yuvraj Singh,team_Pune Warriors,3,winner_Kolkata Knight Riders,loser_Pune Warriors
RV Uthappa- UA Birla,team_Pune Warriors,16,winner_Kolkata Knight Riders,loser_Pune Warriors
AD Mathews- RV Uthappa,team_Pune Warriors,14,winner_Kolkata Knight Riders,loser_Pune Warriors
AD Mathews- MR Marsh,team_Pune Warriors,25,winner_Kolkata Knight Riders,loser_Pune Warriors
AD Mathews- M Rawat,team_Pune Warriors,17,winner_Kolkata Knight Riders,loser_Pune Warriors
M Rawat- WD Parnell,team_Pune Warriors,8,winner_Kolkata Knight Riders,loser_Pune Warriors
B Kumar- WD Parnell,team_Pune Warriors,0,winner_Kolkata Knight Riders,loser_Pune Warriors
B Kumar- Parvez Rasool,team_Pune Warriors,2,winner_Kolkata Knight Riders,loser_Pune Warriors
K Upadhyay- Parvez Rasool,team_Pune Warriors,1,winner_Kolkata Knight Riders,loser_Pune Warriors
AC Gilchrist- Mandeep Singh,team_Kings XI Punjab,1,winner_Rajasthan Royals,loser_Kings XI Punjab
AC Gilchrist- SE Marsh,team_Kings XI Punjab,102,winner_Rajasthan Royals,loser_Kings XI Punjab
DJ Hussey- SE Marsh,team_Kings XI Punjab,3,winner_Rajasthan Royals,loser_Kings XI Punjab
DA Miller- SE Marsh,team_Kings XI Punjab,31,winner_Rajasthan Royals,loser_Kings XI Punjab
DA Miller- MS Gony,team_Kings XI Punjab,1,winner_Rajasthan Royals,loser_Kings XI Punjab
MS Gony- R Sathish,team_Kings XI Punjab,6,winner_Rajasthan Royals,loser_Kings XI Punjab
PP Chawla- R Sathish,team_Kings XI Punjab,2,winner_Rajasthan Royals,loser_Kings XI Punjab
AM Rahane- R Dravid,team_Rajasthan Royals,7,winner_Rajasthan Royals,loser_Kings XI Punjab
AM Rahane- SR Watson,team_Rajasthan Royals,66,winner_Rajasthan Royals,loser_Kings XI Punjab
AM Rahane- SV Samson,team_Rajasthan Royals,76,winner_Rajasthan Royals,loser_Kings XI Punjab
M Vijay- MEK Hussey,team_Chennai Super Kings,121,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
MEK Hussey- SK Raina,team_Chennai Super Kings,133,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
MS Dhoni- SK Raina,team_Chennai Super Kings,5,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
RA Jadeja- SK Raina,team_Chennai Super Kings,40,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
PA Patel- S Dhawan,team_Sunrisers Hyderabad,51,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
KC Sangakkara- PA Patel,team_Sunrisers Hyderabad,35,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
GH Vihari- PA Patel,team_Sunrisers Hyderabad,9,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
DJG Sammy- PA Patel,team_Sunrisers Hyderabad,7,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
NLTC Perera- PA Patel,team_Sunrisers Hyderabad,2,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
KV Sharma- NLTC Perera,team_Sunrisers Hyderabad,35,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
A Mishra- KV Sharma,team_Sunrisers Hyderabad,11,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
DW Steyn- KV Sharma,team_Sunrisers Hyderabad,33,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
I Sharma- KV Sharma,team_Sunrisers Hyderabad,3,winner_Chennai Super Kings,loser_Sunrisers Hyderabad
DR Smith- SR Tendulkar,team_Mumbai Indians,96,winner_Mumbai Indians,loser_Kolkata Knight Riders
DR Smith- KD Karthik,team_Mumbai Indians,6,winner_Mumbai Indians,loser_Kolkata Knight Riders
KD Karthik- RG Sharma,team_Mumbai Indians,31,winner_Mumbai Indians,loser_Kolkata Knight Riders
KA Pollard- KD Karthik,team_Mumbai Indians,4,winner_Mumbai Indians,loser_Kolkata Knight Riders
AT Rayudu- KD Karthik,team_Mumbai Indians,1,winner_Mumbai Indians,loser_Kolkata Knight Riders
Harbhajan Singh- KD Karthik,team_Mumbai Indians,9,winner_Mumbai Indians,loser_Kolkata Knight Riders
KD Karthik- MG Johnson,team_Mumbai Indians,26,winner_Mumbai Indians,loser_Kolkata Knight Riders
G Gambhir- MS Bisla,team_Kolkata Knight Riders,27,winner_Mumbai Indians,loser_Kolkata Knight Riders
JH Kallis- MS Bisla,team_Kolkata Knight Riders,37,winner_Mumbai Indians,loser_Kolkata Knight Riders
JH Kallis- YK Pathan,team_Kolkata Knight Riders,16,winner_Mumbai Indians,loser_Kolkata Knight Riders
EJG Morgan- JH Kallis,team_Kolkata Knight Riders,4,winner_Mumbai Indians,loser_Kolkata Knight Riders
DB Das- EJG Morgan,team_Kolkata Knight Riders,19,winner_Mumbai Indians,loser_Kolkata Knight Riders
DB Das- R McLaren,team_Kolkata Knight Riders,12,winner_Mumbai Indians,loser_Kolkata Knight Riders
R Bhatia- R McLaren,team_Kolkata Knight Riders,0,winner_Mumbai Indians,loser_Kolkata Knight Riders
Iqbal Abdulla- R Bhatia,team_Kolkata Knight Riders,8,winner_Mumbai Indians,loser_Kolkata Knight Riders
Iqbal Abdulla- SP Narine,team_Kolkata Knight Riders,7,winner_Mumbai Indians,loser_Kolkata Knight Riders
Iqbal Abdulla- L Balaji,team_Kolkata Knight Riders,1,winner_Mumbai Indians,loser_Kolkata Knight Riders
DPMD Jayawardene- V Sehwag,team_Delhi Daredevils,20,winner_Rajasthan Royals,loser_Delhi Daredevils
CM Gautam- DPMD Jayawardene,team_Delhi Daredevils,3,winner_Rajasthan Royals,loser_Delhi Daredevils
DA Warner- DPMD Jayawardene,team_Delhi Daredevils,25,winner_Rajasthan Royals,loser_Delhi Daredevils
BJ Rohrer- DPMD Jayawardene,team_Delhi Daredevils,31,winner_Rajasthan Royals,loser_Delhi Daredevils
BJ Rohrer- KM Jadhav,team_Delhi Daredevils,76,winner_Rajasthan Royals,loser_Delhi Daredevils
AM Rahane- R Dravid,team_Rajasthan Royals,184,winner_Rajasthan Royals,loser_Delhi Daredevils
AM Rahane- SR Watson,team_Rajasthan Royals,47,winner_Rajasthan Royals,loser_Delhi Daredevils
PA Patel- PA Reddy,team_Sunrisers Hyderabad,59,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
KC Sangakkara- PA Patel,team_Sunrisers Hyderabad,38,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
CL White- KC Sangakkara,team_Sunrisers Hyderabad,12,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
CL White- NLTC Perera,team_Sunrisers Hyderabad,80,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
A Ashish Reddy- CL White,team_Sunrisers Hyderabad,13,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
A Ashish Reddy- GH Vihari,team_Sunrisers Hyderabad,0,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
BB Samantray- GH Vihari,team_Sunrisers Hyderabad,6,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
CH Gayle- MA Agarwal,team_Royal Challengers Bangalore,45,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
CH Gayle- V Kohli,team_Royal Challengers Bangalore,8,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
AB de Villiers- V Kohli,team_Royal Challengers Bangalore,49,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
MC Henriques- V Kohli,team_Royal Challengers Bangalore,66,winner_Royal Challengers Bangalore,loser_Sunrisers Hyderabad
AJ Finch- RV Uthappa,team_Pune Warriors,163,winner_Rajasthan Royals,loser_Pune Warriors
RV Uthappa- Yuvraj Singh,team_Pune Warriors,27,winner_Rajasthan Royals,loser_Pune Warriors
MR Marsh- RV Uthappa,team_Pune Warriors,5,winner_Rajasthan Royals,loser_Pune Warriors
AD Mathews- MR Marsh,team_Pune Warriors,41,winner_Rajasthan Royals,loser_Pune Warriors
M Rawat- MR Marsh,team_Pune Warriors,8,winner_Rajasthan Royals,loser_Pune Warriors
AM Rahane- R Dravid,team_Rajasthan Royals,106,winner_Rajasthan Royals,loser_Pune Warriors
AM Rahane- SR Watson,team_Rajasthan Royals,30,winner_Rajasthan Royals,loser_Pune Warriors
AM Rahane- BJ Hodge,team_Rajasthan Royals,8,winner_Rajasthan Royals,loser_Pune Warriors
BJ Hodge- STR Binny,team_Rajasthan Royals,14,winner_Rajasthan Royals,loser_Pune Warriors
STR Binny- SV Samson,team_Rajasthan Royals,25,winner_Rajasthan Royals,loser_Pune Warriors
JP Faulkner- STR Binny,team_Rajasthan Royals,7,winner_Rajasthan Royals,loser_Pune Warriors
DR Smith- SR Tendulkar,team_Mumbai Indians,47,winner_Mumbai Indians,loser_Chennai Super Kings
DR Smith- KD Karthik,team_Mumbai Indians,2,winner_Mumbai Indians,loser_Chennai Super Kings
KA Pollard- KD Karthik,team_Mumbai Indians,3,winner_Mumbai Indians,loser_Chennai Super Kings
KD Karthik- RG Sharma,team_Mumbai Indians,21,winner_Mumbai Indians,loser_Chennai Super Kings
AT Rayudu- RG Sharma,team_Mumbai Indians,16,winner_Mumbai Indians,loser_Chennai Super Kings
Harbhajan Singh- RG Sharma,team_Mumbai Indians,57,winner_Mumbai Indians,loser_Chennai Super Kings
M Vijay- MEK Hussey,team_Chennai Super Kings,66,winner_Mumbai Indians,loser_Chennai Super Kings
MEK Hussey- SK Raina,team_Chennai Super Kings,0,winner_Mumbai Indians,loser_Chennai Super Kings
MEK Hussey- S Badrinath,team_Chennai Super Kings,0,winner_Mumbai Indians,loser_Chennai Super Kings
DJ Bravo- MEK Hussey,team_Chennai Super Kings,9,winner_Mumbai Indians,loser_Chennai Super Kings
MEK Hussey- R Ashwin,team_Chennai Super Kings,16,winner_Mumbai Indians,loser_Chennai Super Kings
MEK Hussey- MS Dhoni,team_Chennai Super Kings,6,winner_Mumbai Indians,loser_Chennai Super Kings
MS Dhoni- RA Jadeja,team_Chennai Super Kings,12,winner_Mumbai Indians,loser_Chennai Super Kings
CH Morris- RA Jadeja,team_Chennai Super Kings,2,winner_Mumbai Indians,loser_Chennai Super Kings
MM Sharma- RA Jadeja,team_Chennai Super Kings,0,winner_Mumbai Indians,loser_Chennai Super Kings
B Laughlin- RA Jadeja,team_Chennai Super Kings,25,winner_Mumbai Indians,loser_Chennai Super Kings
CA Pujara- CH Gayle,team_Royal Challengers Bangalore,47,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
CH Gayle- V Kohli,team_Royal Challengers Bangalore,136,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
AB de Villiers- V Kohli,team_Royal Challengers Bangalore,6,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
MC Henriques- V Kohli,team_Royal Challengers Bangalore,2,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
KL Rahul- MC Henriques,team_Royal Challengers Bangalore,8,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
AC Gilchrist- SE Marsh,team_Kings XI Punjab,32,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
AC Gilchrist- Azhar Mahmood,team_Kings XI Punjab,118,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
AC Gilchrist- DA Miller,team_Kings XI Punjab,20,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
AC Gilchrist- R Sathish,team_Kings XI Punjab,14,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
DPMD Jayawardene- V Sehwag,team_Delhi Daredevils,27,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
UBT Chand- V Sehwag,team_Delhi Daredevils,19,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
DA Warner- UBT Chand,team_Delhi Daredevils,18,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
BMAJ Mendis- DA Warner,team_Delhi Daredevils,2,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
BMAJ Mendis- KM Jadhav,team_Delhi Daredevils,5,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
BMAJ Mendis- IK Pathan,team_Delhi Daredevils,13,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
IK Pathan- J Botha,team_Delhi Daredevils,3,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
IK Pathan- S Nadeem,team_Delhi Daredevils,4,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
A Nehra- IK Pathan,team_Delhi Daredevils,1,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
A Nehra- UT Yadav,team_Delhi Daredevils,2,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
PA Patel- S Dhawan,team_Sunrisers Hyderabad,35,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
A Ashish Reddy- PA Patel,team_Sunrisers Hyderabad,8,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
DJG Sammy- PA Patel,team_Sunrisers Hyderabad,2,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
DJG Sammy- KC Sangakkara,team_Sunrisers Hyderabad,17,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
DJG Sammy- GH Vihari,team_Sunrisers Hyderabad,21,winner_Sunrisers Hyderabad,loser_Delhi Daredevils
AM Rahane- SR Watson,team_Rajasthan Royals,41,winner_Kolkata Knight Riders,loser_Rajasthan Royals
JP Faulkner- SR Watson,team_Rajasthan Royals,7,winner_Kolkata Knight Riders,loser_Rajasthan Royals
SR Watson- SV Samson,team_Rajasthan Royals,44,winner_Kolkata Knight Riders,loser_Rajasthan Royals
DH Yagnik- SV Samson,team_Rajasthan Royals,12,winner_Kolkata Knight Riders,loser_Rajasthan Royals
OA Shah- SV Samson,team_Rajasthan Royals,34,winner_Kolkata Knight Riders,loser_Rajasthan Royals
OA Shah- STR Binny,team_Rajasthan Royals,9,winner_Kolkata Knight Riders,loser_Rajasthan Royals
R Dravid- STR Binny,team_Rajasthan Royals,6,winner_Kolkata Knight Riders,loser_Rajasthan Royals
G Gambhir- MS Bisla,team_Kolkata Knight Riders,47,winner_Kolkata Knight Riders,loser_Rajasthan Royals
JH Kallis- MS Bisla,team_Kolkata Knight Riders,14,winner_Kolkata Knight Riders,loser_Rajasthan Royals
JH Kallis- YK Pathan,team_Kolkata Knight Riders,78,winner_Kolkata Knight Riders,loser_Rajasthan Royals
CH Gayle- SS Tiwary,team_Royal Challengers Bangalore,114,winner_Royal Challengers Bangalore,loser_Pune Warriors
SS Tiwary- V Kohli,team_Royal Challengers Bangalore,63,winner_Royal Challengers Bangalore,loser_Pune Warriors
AB de Villiers- SS Tiwary,team_Royal Challengers Bangalore,20,winner_Royal Challengers Bangalore,loser_Pune Warriors
AB de Villiers- MC Henriques,team_Royal Challengers Bangalore,68,winner_Royal Challengers Bangalore,loser_Pune Warriors
AJ Finch- RV Uthappa,team_Pune Warriors,88,winner_Royal Challengers Bangalore,loser_Pune Warriors
RV Uthappa- TL Suman,team_Pune Warriors,26,winner_Royal Challengers Bangalore,loser_Pune Warriors
RV Uthappa- Yuvraj Singh,team_Pune Warriors,31,winner_Royal Challengers Bangalore,loser_Pune Warriors
