Batsman,Bowler,Zero,One,Two,Three,Four,Five,Six,Wicket,Total,batting_style,bowling_arm,bowling_style,Bowls played,Strike Rate,Average
DJG Sammy,KV Sharma,2,4,0,0,0,0,0,0,4,Right-hand bat,Left-arm,legbreak,6,66.66666667,4
DJG Sammy,RS Bopara,0,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,2,100,2
DJG Sammy,A Ashish Reddy,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium,1,0,0
DJG Sammy,CJ Anderson,3,0,0,0,1,0,1,1,10,Right-hand bat,Left-arm,medium-fast,6,166.6666667,10
DJG Sammy,P Negi,1,0,0,0,0,0,0,0,0,Right-hand bat,Left-arm,slow,1,0,0
DJG Sammy,Iqbal Abdulla,0,1,1,0,0,0,2,0,15,Right-hand bat,Left-arm,slow,4,375,15
DJG Sammy,L Balaji,1,2,1,0,0,0,0,1,4,Right-hand bat,Right-arm,medium-fast,5,80,4
DJG Sammy,YS Chahal,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak,2,50,1
DJG Sammy,DS Kulkarni,0,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,2,100,2
DJG Sammy,UT Yadav,3,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,fast-medium,5,60,3
DJG Sammy,SK Trivedi,5,8,1,0,1,0,1,0,20,Right-hand bat,Right-arm,medium,16,125,20
DJG Sammy,STR Binny,10,6,2,0,2,0,0,0,18,Right-hand bat,Right-arm,medium,20,90,18
DJG Sammy,CH Morris,0,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,fast-medium,2,250,5
DJG Sammy,S Nadeem,3,3,0,0,0,0,0,0,3,Right-hand bat,Left-arm,slow,6,50,3
DJG Sammy,KW Richardson,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,1,0,0
DJG Sammy,BW Hilfenhaus,3,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,fast-medium,7,142.8571429,10
DJG Sammy,SR Watson,5,4,1,0,2,0,3,1,32,Right-hand bat,Right-arm,fast-medium,16,200,32
DJG Sammy,SK Raina,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,offbreak,1,100,1
DJG Sammy,R Vinay Kumar,1,1,0,0,0,0,1,1,7,Right-hand bat,Right-arm,medium,4,175,7
DJG Sammy,VR Aaron,0,1,0,0,0,0,1,0,7,Right-hand bat,Right-arm,fast,2,350,7
DJG Sammy,AB Dinda,2,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast,3,33.33333333,1
DJG Sammy,R Ashwin,2,0,0,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak,2,0,0
DJG Sammy,Shakib Al Hasan,5,3,0,0,1,0,2,2,19,Right-hand bat,Left-arm,slow,13,146.1538462,9.5
JR Hopes,JA Morkel,1,1,1,0,0,0,0,1,3,Right-hand bat,Right-arm,medium-fast,4,75,3
JR Hopes,YK Pathan,1,4,1,0,0,0,1,1,12,Right-hand bat,Right-arm,offbreak,8,150,12
JR Hopes,DL Vettori,3,4,1,0,1,0,0,1,10,Right-hand bat,Left-arm,slow,10,100,10
JR Hopes,Harbhajan Singh,4,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,offbreak,6,16.66666667,1
JR Hopes,PP Ojha,0,2,0,0,0,0,0,0,2,Right-hand bat,Left-arm,slow,2,100,2
JR Hopes,JDP Oram,4,2,0,0,5,0,0,0,22,Right-hand bat,Right-arm,fast-medium,11,200,22
JR Hopes,I Sharma,4,3,0,0,3,0,0,0,15,Right-hand bat,Right-arm,fast-medium,10,150,15
JR Hopes,P Amarnath,0,2,0,0,3,0,0,1,14,Right-hand bat,Right-arm,medium,6,233.3333333,14
JR Hopes,A Mishra,1,5,1,0,2,0,0,1,15,Right-hand bat,Right-arm,legbreak,10,150,15
JR Hopes,MS Gony,2,4,0,0,1,0,3,0,26,Right-hand bat,Right-arm,medium,10,260,26
JR Hopes,MM Patel,14,4,0,0,5,0,0,0,24,Right-hand bat,Right-arm,medium-fast,23,104.3478261,24
JR Hopes,DE Bollinger,0,1,2,0,0,0,0,0,5,Right-hand bat,Left-arm,fast-medium,3,166.6666667,5
JR Hopes,CH Gayle,2,3,1,0,3,0,0,0,17,Right-hand bat,Right-arm,offbreak,9,188.8888889,17
JR Hopes,DJ Bravo,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium-fast,1,0,0
JR Hopes,GD McGrath,1,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,fast-medium,4,75,3
JR Hopes,S Dhawan,0,1,0,0,0,0,1,0,7,Right-hand bat,Right-arm,offbreak,2,350,7
JR Hopes,KA Pollard,2,3,0,0,3,0,0,0,15,Right-hand bat,Right-arm,medium-fast,8,187.5,15
JR Hopes,D Salunkhe,1,2,1,1,0,0,0,0,7,Right-hand bat,Right-arm,legbreak,5,140,7
JR Hopes,J Syed Mohammad,1,3,1,0,2,0,0,0,13,Right-hand bat,Left-arm,slow,7,185.7142857,13
JR Hopes,JH Kallis,3,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,fast-medium,6,50,3
JR Hopes,S Aravind,2,1,1,0,1,0,0,0,7,Right-hand bat,Left-arm,medium-fast,5,140,7
JR Hopes,BAW Mendis,0,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,legbreak,2,100,2
JR Hopes,R Ashwin,0,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,offbreak,2,150,3
JR Hopes,JP Duminy,1,2,1,0,0,0,0,0,4,Right-hand bat,Right-arm,offbreak,4,100,4
JR Hopes,A Symonds,1,3,0,0,1,0,0,0,7,Right-hand bat,Right-arm,medium,5,140,7
JR Hopes,Iqbal Abdulla,5,4,0,0,0,0,1,1,10,Right-hand bat,Left-arm,slow,11,90.90909091,10
JR Hopes,PJ Sangwan,1,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,medium,2,50,1
JR Hopes,Z Khan,11,5,0,0,1,0,2,1,21,Right-hand bat,Left-arm,fast-medium,20,105,21
JR Hopes,L Balaji,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast,1,100,1
JR Hopes,JD Unadkat,4,3,0,0,1,0,0,0,7,Right-hand bat,Left-arm,medium,8,87.5,7
JR Hopes,SK Warne,2,2,1,0,0,0,0,1,4,Right-hand bat,Right-arm,legbreak,6,66.66666667,4
JR Hopes,DW Steyn,1,7,1,0,0,0,0,0,9,Right-hand bat,Right-arm,fast,9,100,9
JR Hopes,Pankaj Singh,3,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,medium-fast,7,142.8571429,10
JR Hopes,SK Trivedi,0,3,1,0,3,0,0,0,17,Right-hand bat,Right-arm,medium,7,242.8571429,17
JR Hopes,SL Malinga,2,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,fast,4,125,5
JR Hopes,DS Kulkarni,3,3,1,0,2,0,0,0,13,Right-hand bat,Right-arm,medium,9,144.4444444,13
JR Hopes,A Mithun,2,3,1,0,0,0,0,1,5,Right-hand bat,Right-arm,medium,7,71.42857143,5
JR Hopes,M Muralitharan,3,4,1,0,0,0,1,0,12,Right-hand bat,Right-arm,offbreak,9,133.3333333,12
JR Hopes,Umar Gul,1,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,fast-medium,3,33.33333333,1
JR Hopes,SR Watson,7,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,fast-medium,11,90.90909091,10
JR Hopes,AB Agarkar,1,1,0,0,2,0,0,0,9,Right-hand bat,Right-arm,fast,4,225,9
JR Hopes,PC Valthaty,2,2,0,0,1,0,0,0,6,Right-hand bat,Right-arm,medium,5,120,6
JR Hopes,SM Pollock,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,1,0,0
JR Hopes,R Vinay Kumar,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium,2,0,0
JR Hopes,Joginder Sharma,0,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,fast-medium,4,250,10
JR Hopes,AB Dinda,2,0,0,0,1,0,0,1,4,Right-hand bat,Right-arm,medium-fast,4,100,4
JR Hopes,P Kumar,1,3,0,0,0,0,1,0,9,Right-hand bat,Right-arm,medium,5,180,9
JR Hopes,Yuvraj Singh,0,1,1,0,0,0,0,0,3,Right-hand bat,Left-arm,slow,2,150,3
JR Hopes,M Ntini,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast,2,0,0
JR Hopes,DT Christian,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,2,50,1
JR Hopes,JD Ryder,0,0,0,0,1,0,1,0,10,Right-hand bat,Right-arm,medium,2,500,10
JR Hopes,B Lee,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast,2,50,1
JR Hopes,PP Chawla,0,1,0,0,0,0,0,1,1,Right-hand bat,Left-arm,legbreak,2,50,1
KP Pietersen,JA Morkel,0,3,2,0,2,0,0,0,15,Right-hand bat,Right-arm,medium-fast,7,214.2857143,15
KP Pietersen,T Thushara,1,1,0,0,0,0,1,0,7,Right-hand bat,Left-arm,fast-medium,3,233.3333333,7
KP Pietersen,Shivam Sharma,0,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,offbreak,2,150,3
KP Pietersen,BE Hendricks,2,1,2,0,3,0,1,0,23,Right-hand bat,Left-arm,fast-medium,9,255.5555556,23
KP Pietersen,AC Thomas,5,0,1,0,0,0,0,0,2,Right-hand bat,Right-arm,fast-medium,6,33.33333333,2
KP Pietersen,GB Hogg,2,2,4,0,0,0,1,0,16,Right-hand bat,Left-arm,slow,9,177.7777778,16
KP Pietersen,DJ Bravo,2,4,0,1,0,0,1,1,13,Right-hand bat,Right-arm,medium-fast,9,144.4444444,13
KP Pietersen,BJ Hodge,0,3,1,0,0,0,0,1,5,Right-hand bat,Right-arm,offbreak,5,100,5
KP Pietersen,M de Lange,1,1,0,0,3,0,0,0,13,Right-hand bat,Right-arm,fast,5,260,13
KP Pietersen,M Kartik,4,6,1,0,1,0,0,0,12,Right-hand bat,Left-arm,slow,12,100,12
KP Pietersen,YA Abdulla,1,0,0,0,0,0,0,1,0,Right-hand bat,Left-arm,fast-medium,2,0,0
KP Pietersen,KW Richardson,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,1,0,0
KP Pietersen,RJ Peterson,6,3,0,0,2,0,2,0,23,Right-hand bat,Left-arm,slow,13,176.9230769,23
KP Pietersen,BCJ Cutting,0,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,fast-medium,3,100,3
KP Pietersen,SK Warne,2,1,0,0,2,0,1,0,15,Right-hand bat,Right-arm,legbreak,6,250,15
KP Pietersen,SK Trivedi,0,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,2,100,2
KP Pietersen,RP Singh,5,5,1,0,2,0,0,1,15,Right-hand bat,Left-arm,fast-medium,14,107.1428571,15
KP Pietersen,MC Henriques,0,1,0,0,1,0,1,0,11,Right-hand bat,Right-arm,fast-medium,3,366.6666667,11
KP Pietersen,Kamran Khan,4,4,2,0,4,0,1,0,30,Right-hand bat,Left-arm,medium-fast,15,200,30
KP Pietersen,SB Styris,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,3,66.66666667,2
KP Pietersen,PJ Sangwan,1,2,1,0,0,0,0,1,4,Right-hand bat,Left-arm,medium,5,80,4
KP Pietersen,SJ Srivastava,0,4,0,0,2,0,0,0,12,Right-hand bat,Left-arm,fast-medium,6,200,12
KP Pietersen,Yuvraj Singh,6,3,2,0,1,0,1,0,17,Right-hand bat,Left-arm,slow,13,130.7692308,17
KP Pietersen,B Lee,0,4,0,0,0,0,0,0,4,Right-hand bat,Right-arm,fast,4,100,4
KP Pietersen,I Sharma,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast-medium,3,66.66666667,2
KP Pietersen,DP Nannes,0,1,1,0,0,1,0,0,8,Right-hand bat,Left-arm,fast,3,266.6666667,8
KP Pietersen,Bipul Sharma,2,5,0,1,0,0,0,1,8,Right-hand bat,Left-arm,slow,9,88.88888889,8
KP Pietersen,JP Faulkner,2,4,0,0,2,0,0,0,12,Right-hand bat,Left-arm,fast-medium,8,150,12
KP Pietersen,PP Ojha,9,9,1,0,2,0,1,1,25,Right-hand bat,Left-arm,slow,23,108.6956522,25
KP Pietersen,AC Voges,1,1,0,0,3,0,0,0,13,Right-hand bat,Left-arm,slow,5,260,13
KP Pietersen,Karanveer Singh,0,6,1,0,0,0,0,0,8,Right-hand bat,Right-arm,legbreak,7,114.2857143,8
KP Pietersen,MM Patel,2,3,0,0,1,0,0,0,7,Right-hand bat,Right-arm,medium-fast,6,116.6666667,7
KP Pietersen,DE Bollinger,0,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium,1,100,1
KP Pietersen,T Henderson,1,1,0,0,1,0,0,1,5,Right-hand bat,Right-arm,fast-medium,4,125,5
KP Pietersen,SP Narine,3,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,offbreak,5,100,5
KP Pietersen,Ankit Sharma,5,3,0,0,1,0,1,0,13,Right-hand bat,Left-arm,slow,10,130,13
KP Pietersen,JJ Bumrah,4,2,1,0,1,0,1,0,14,Right-hand bat,Right-arm,medium,9,155.5555556,14
KP Pietersen,IK Pathan,3,4,2,0,4,0,0,0,24,Right-hand bat,Left-arm,medium-fast,13,184.6153846,24
KP Pietersen,Z Khan,3,3,1,0,1,0,0,0,9,Right-hand bat,Left-arm,fast-medium,8,112.5,9
KP Pietersen,SB Jakati,6,11,0,0,3,0,0,0,23,Right-hand bat,Left-arm,slow,20,115,23
KP Pietersen,YS Chahal,1,3,2,0,1,0,0,1,11,Right-hand bat,Right-arm,legbreak,8,137.5,11
KP Pietersen,DS Kulkarni,4,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium,5,20,1
KP Pietersen,Pankaj Singh,4,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,medium-fast,8,125,10
KP Pietersen,Shakib Al Hasan,5,1,0,0,0,0,0,1,1,Right-hand bat,Left-arm,slow,7,14.28571429,1
KP Pietersen,SL Malinga,5,3,2,1,1,0,0,0,14,Right-hand bat,Right-arm,fast,12,116.6666667,14
KP Pietersen,M Muralitharan,2,3,0,0,0,0,0,1,3,Right-hand bat,Right-arm,offbreak,6,50,3
KP Pietersen,R Dhawan,1,7,1,0,3,0,0,1,21,Right-hand bat,Right-arm,medium-fast,13,161.5384615,21
KP Pietersen,R Ashwin,0,5,0,0,0,0,1,0,11,Right-hand bat,Right-arm,offbreak,6,183.3333333,11
KP Pietersen,JD Ryder,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium,2,50,1
KP Pietersen,MM Sharma,2,2,0,0,0,0,0,1,2,Right-hand bat,Right-arm,medium,5,40,2
KP Pietersen,R Shukla,2,1,0,0,2,0,1,0,15,Right-hand bat,Right-arm,medium,6,250,15
KP Pietersen,AR Patel,8,4,1,0,6,0,0,1,30,Right-hand bat,Left-arm,slow,20,150,30
KP Pietersen,DL Vettori,1,1,1,0,1,0,2,1,19,Right-hand bat,Left-arm,slow,7,271.4285714,19
KP Pietersen,MA Starc,3,2,0,0,0,0,0,0,2,Right-hand bat,Left-arm,fast,5,40,2
KP Pietersen,R Bhatia,6,9,0,0,1,0,0,1,13,Right-hand bat,Right-arm,medium-fast,17,76.47058824,13
KP Pietersen,A Mishra,11,8,0,0,1,0,3,1,30,Right-hand bat,Right-arm,legbreak,24,125,30
KP Pietersen,RA Jadeja,4,6,1,0,1,0,1,0,18,Right-hand bat,Left-arm,slow,13,138.4615385,18
KP Pietersen,Harmeet Singh,2,4,0,0,0,0,0,0,4,Right-hand bat,Right-arm,medium,6,66.66666667,4
KP Pietersen,DT Christian,4,5,0,0,2,0,1,1,19,Right-hand bat,Right-arm,fast-medium,13,146.1538462,19
KP Pietersen,Sandeep Sharma,7,6,1,0,1,0,0,0,12,Right-hand bat,Right-arm,medium,15,80,12
KP Pietersen,AN Ahmed,2,5,0,0,0,0,0,0,5,Right-hand bat,Right-arm,medium-fast,7,71.42857143,5
KP Pietersen,JP Duminy,2,4,1,0,1,0,3,0,28,Right-hand bat,Right-arm,offbreak,11,254.5454545,28
KP Pietersen,MG Johnson,1,2,0,1,2,0,0,0,13,Right-hand bat,Left-arm,fast,6,216.6666667,13
KP Pietersen,DW Steyn,8,7,0,0,2,0,0,1,15,Right-hand bat,Right-arm,fast,18,83.33333333,15
KP Pietersen,B Kumar,3,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,medium,7,142.8571429,10
KP Pietersen,S Gopal,2,4,1,0,0,0,0,0,6,Right-hand bat,Right-arm,legbreak,7,85.71428571,6
KP Pietersen,CRD Fernando,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast-medium,3,66.66666667,2
KP Pietersen,AD Mascarenhas,9,2,2,0,1,0,0,0,10,Right-hand bat,Right-arm,fast-medium,14,71.42857143,10
KP Pietersen,P Sahu,1,0,0,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak,1,0,0
KP Pietersen,MF Maharoof,5,0,0,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium,5,0,0
KP Pietersen,RG Sharma,3,1,1,0,2,0,1,0,17,Right-hand bat,Right-arm,offbreak,8,212.5,17
KP Pietersen,DJG Sammy,1,2,0,0,0,0,1,0,8,Right-hand bat,Right-arm,medium-fast,4,200,8
KP Pietersen,A Nehra,7,6,0,0,2,0,2,0,26,Right-hand bat,Left-arm,medium-fast,17,152.9411765,26
KP Pietersen,LJ Wright,2,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,medium-fast,5,60,3
KP Pietersen,Harbhajan Singh,10,9,3,0,3,0,3,3,45,Right-hand bat,Right-arm,offbreak,31,145.1612903,15
KP Pietersen,KK Cooper,3,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium,4,25,1
KP Pietersen,PP Chawla,2,2,1,0,1,0,1,0,14,Right-hand bat,Left-arm,legbreak,7,200,14
KP Pietersen,PV Tambe,4,8,2,0,1,0,0,1,16,Right-hand bat,Right-arm,legbreak,16,100,16
KP Pietersen,KV Sharma,7,3,0,0,1,0,1,0,13,Right-hand bat,Left-arm,legbreak,12,108.3333333,13
KP Pietersen,P Awana,7,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,medium,11,90.90909091,10
KP Pietersen,SC Ganguly,1,2,0,0,0,0,0,1,2,Right-hand bat,Right-arm,medium,4,50,2
KP Pietersen,R Sharma,5,9,0,0,2,0,2,1,29,Right-hand bat,Right-arm,legbreak,19,152.6315789,29
KP Pietersen,V Pratap Singh,3,4,0,0,0,0,1,0,10,Right-hand bat,Right-arm,medium,8,125,10
KP Pietersen,AD Mathews,1,1,0,0,0,0,3,0,19,Right-hand bat,Right-arm,fast-medium,5,380,19
KP Pietersen,KA Pollard,0,5,0,0,0,0,0,0,5,Right-hand bat,Right-arm,medium-fast,5,100,5
KP Pietersen,SR Watson,7,4,1,0,3,0,0,1,18,Right-hand bat,Right-arm,fast-medium,16,112.5,18
KP Pietersen,R McLaren,0,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,medium-fast,2,150,3
KP Pietersen,KJ Abbott,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,1,0,0
KP Pietersen,AA Chavan,6,5,0,0,1,0,0,1,9,Right-hand bat,Left-arm,slow,13,69.23076923,9
KP Pietersen,A Symonds,0,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,medium,2,150,3
CJ Ferguson,YK Pathan,1,2,1,0,1,0,0,0,8,Right-hand bat,Right-arm,offbreak,5,160,8
CJ Ferguson,J Botha,1,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,offbreak,3,33.33333333,1
CJ Ferguson,PP Ojha,7,2,1,0,1,0,0,0,8,Right-hand bat,Left-arm,slow,11,72.72727273,8
CJ Ferguson,I Sharma,2,1,1,0,1,0,0,0,7,Right-hand bat,Right-arm,fast-medium,5,140,7
CJ Ferguson,R Bhatia,3,5,0,0,0,0,0,1,5,Right-hand bat,Right-arm,medium-fast,9,55.55555556,5
CJ Ferguson,A Mishra,2,4,0,0,0,0,0,0,4,Right-hand bat,Right-arm,legbreak,6,66.66666667,4
CJ Ferguson,BA Bhatt,2,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,slow,3,33.33333333,1
CJ Ferguson,MM Patel,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast,2,50,1
CJ Ferguson,RJ Harris,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast,2,50,1
CJ Ferguson,JH Kallis,2,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,fast-medium,4,125,5
CJ Ferguson,DT Christian,2,0,0,0,3,0,0,0,12,Right-hand bat,Right-arm,fast-medium,5,240,12
CJ Ferguson,A Chandila,6,3,1,0,1,0,0,0,9,Right-hand bat,Right-arm,offbreak,11,81.81818182,9
CJ Ferguson,SP Narine,0,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,offbreak,2,150,3
CJ Ferguson,Harmeet Singh,2,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium,3,0,0
CJ Ferguson,JP Duminy,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,offbreak,1,0,0
CJ Ferguson,Iqbal Abdulla,5,2,0,0,0,0,0,0,2,Right-hand bat,Left-arm,slow,7,28.57142857,2
CJ Ferguson,AD Mascarenhas,1,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,fast-medium,3,100,3
CJ Ferguson,DW Steyn,0,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast,2,100,2
CJ Ferguson,Shakib Al Hasan,2,5,0,0,0,0,0,1,5,Right-hand bat,Left-arm,slow,8,62.5,5
CJ Ferguson,KA Pollard,0,0,2,0,0,0,0,1,4,Right-hand bat,Right-arm,medium-fast,3,133.3333333,4
CJ Ferguson,PC Valthaty,2,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,4,50,2
CJ Ferguson,SR Watson,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,2,50,1
CJ Ferguson,SJ Srivastava,1,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium,2,50,1
CJ Ferguson,SW Tait,2,2,2,0,1,0,0,0,10,Right-hand bat,Right-arm,fast,7,142.8571429,10
CJ Ferguson,P Kumar,3,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium,4,25,1
CJ Ferguson,B Lee,2,0,0,0,0,0,0,0,0,Right-hand bat,Right-arm,fast,2,0,0
CJ Ferguson,SK Trivedi,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,3,66.66666667,2
DL Vettori,YK Pathan,4,2,1,0,0,0,0,0,4,Left-hand bat,Right-arm,offbreak,7,57.14285714,4
DL Vettori,Y Nagar,2,0,0,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak,2,0,0
DL Vettori,R Bhatia,1,2,0,0,1,0,1,0,12,Left-hand bat,Right-arm,medium-fast,5,240,12
DL Vettori,KP Appanna,1,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,slow,2,50,1
DL Vettori,MS Gony,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium,1,100,1
DL Vettori,JH Kallis,1,1,1,0,1,0,0,0,7,Left-hand bat,Right-arm,fast-medium,4,175,7
DL Vettori,RA Jadeja,0,3,0,0,1,0,0,0,7,Left-hand bat,Left-arm,slow,4,175,7
DL Vettori,MM Patel,5,3,0,0,0,0,0,1,3,Left-hand bat,Right-arm,medium-fast,9,33.33333333,3
DL Vettori,DE Bollinger,0,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,fast-medium,1,100,1
DL Vettori,AB Dinda,1,3,0,0,0,0,0,0,3,Left-hand bat,Right-arm,medium-fast,4,75,3
DL Vettori,Azhar Mahmood,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium,1,100,1
DL Vettori,DT Christian,1,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium,2,50,1
DL Vettori,DAJ Bracewell,1,2,0,0,0,0,0,0,2,Left-hand bat,Right-arm,fast-medium,3,66.66666667,2
DL Vettori,SP Narine,0,2,0,0,0,0,0,0,2,Left-hand bat,Right-arm,offbreak,2,100,2
DL Vettori,RE van der Merwe,0,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,slow,1,100,1
DL Vettori,GJ Maxwell,0,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,offbreak,1,0,0
DL Vettori,Yuvraj Singh,1,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,slow,2,50,1
DL Vettori,TG Southee,0,2,0,0,0,0,0,0,2,Left-hand bat,Right-arm,medium-fast,2,100,2
DL Vettori,LR Shukla,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium,1,100,1
DL Vettori,Iqbal Abdulla,0,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,slow,1,100,1
DL Vettori,L Balaji,5,1,0,0,2,0,0,1,9,Left-hand bat,Right-arm,medium-fast,9,100,9
DL Vettori,A Kumble,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,legbreak,1,100,1
DL Vettori,DW Steyn,2,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast,3,33.33333333,1
DL Vettori,SK Trivedi,0,1,0,0,0,0,0,1,1,Left-hand bat,Right-arm,medium,2,50,1
DL Vettori,SK Warne,0,4,0,0,0,0,0,0,4,Left-hand bat,Right-arm,legbreak,4,100,4
DL Vettori,A Mithun,0,2,0,0,0,0,0,0,2,Left-hand bat,Right-arm,medium,2,100,2
DL Vettori,S Nadeem,0,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,slow,1,100,1
DL Vettori,Kamran Khan,0,1,1,0,2,0,0,0,11,Left-hand bat,Left-arm,medium-fast,4,275,11
DL Vettori,UT Yadav,1,3,0,0,0,0,0,0,3,Left-hand bat,Right-arm,fast-medium,4,75,3
DL Vettori,AB Agarkar,0,1,0,0,2,0,0,0,9,Left-hand bat,Right-arm,fast,3,300,9
DL Vettori,R Vinay Kumar,4,2,1,0,1,0,0,0,8,Left-hand bat,Right-arm,medium,8,100,8
DL Vettori,JR Hopes,3,3,0,0,1,0,0,0,7,Left-hand bat,Right-arm,medium,7,100,7
DL Vettori,P Kumar,0,0,0,1,0,0,0,0,3,Left-hand bat,Right-arm,medium,1,300,3
DL Vettori,R Ashwin,0,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,offbreak,1,0,0
DL Vettori,IK Pathan,4,1,0,0,0,0,1,1,7,Left-hand bat,Left-arm,medium-fast,7,100,7
DL Vettori,M Morkel,1,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast,2,50,1
DL Vettori,PP Chawla,1,2,0,0,0,0,0,1,2,Left-hand bat,Left-arm,legbreak,4,50,2
KH Pandya,Imran Tahir,1,6,2,1,4,0,2,0,41,Left-hand bat,Right-arm,legbreak,16,256.25,41
KH Pandya,DJ Bravo,2,2,2,0,1,0,0,0,10,Left-hand bat,Right-arm,medium-fast,7,142.8571429,10
KH Pandya,DR Smith,1,0,0,0,1,0,0,1,4,Left-hand bat,Right-arm,medium,3,133.3333333,4
KH Pandya,Bipul Sharma,0,3,0,0,0,0,3,0,21,Left-hand bat,Left-arm,slow,6,350,21
KH Pandya,BB Sran,3,2,0,0,1,0,0,1,6,Left-hand bat,Left-arm,medium,7,85.71428571,6
KH Pandya,JP Faulkner,1,2,0,0,2,0,0,0,10,Left-hand bat,Left-arm,fast-medium,5,200,10
